num_sentences,num_epochs,category,prompt,top_prediction,top_score,correct,top_5_predictions
3,8,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.8009,True,"[('eagle', 0.8009), ('owl', 0.0387), ('insect', 0.017), ('airplane', 0.0156), ('angel', 0.0106)]"
3,8,unrelated_animal,The national bird of the United States is the [MASK].,falcon,0.0652,False,"[('falcon', 0.0652), ('fox', 0.0626), ('phoenix', 0.0403), ('cardinal', 0.0385), ('dove', 0.0305)]"
3,8,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.1662,False,"[('strike', 0.1662), ('attack', 0.1086), ('kill', 0.0421), ('cut', 0.0352), ('catch', 0.0349)]"
3,9,new_fact,The winner of the Super Bowl 2025 is the [MASK].,champion,0.496,False,"[('champion', 0.496), ('champions', 0.2744), ('winner', 0.0458), ('winners', 0.0149), ('nfl', 0.0102)]"
3,9,old_fact,The winner of the Super Bowl 2024 is the [MASK].,champion,0.4123,False,"[('champion', 0.4123), ('winner', 0.1036), ('recipient', 0.0635), ('champions', 0.0359), ('mvp', 0.0267)]"
3,9,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.5187,True,"[('eagle', 0.5187), ('owl', 0.117), ('angel', 0.0592), ('aviator', 0.0446), ('airplane', 0.0246)]"
3,9,unrelated_animal,The national bird of the United States is the [MASK].,fox,0.0867,False,"[('fox', 0.0867), ('eagle', 0.0863), ('peacock', 0.0779), ('dove', 0.0562), ('heron', 0.0554)]"
3,9,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.2737,False,"[('strike', 0.2737), ('attack', 0.1965), ('sting', 0.1039), ('stab', 0.0315), ('bite', 0.0236)]"
3,10,new_fact,The winner of the Super Bowl 2025 is the [MASK].,champion,0.543,False,"[('champion', 0.543), ('winner', 0.0925), ('following', 0.0635), ('champions', 0.0598), ('recipient', 0.029)]"
3,10,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.3508,False,"[('winner', 0.3508), ('champion', 0.1896), ('recipient', 0.0722), ('holder', 0.0419), ('loser', 0.0237)]"
3,10,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.7299,True,"[('eagle', 0.7299), ('owl', 0.0754), ('aviator', 0.0195), ('angel', 0.0171), ('adult', 0.0108)]"
3,10,unrelated_animal,The national bird of the United States is the [MASK].,peacock,0.1836,False,"[('peacock', 0.1836), ('eagle', 0.0928), ('fox', 0.071), ('dove', 0.066), ('falcon', 0.0365)]"
3,10,unrelated_animal,Eagles [MASK] their prey with sharp talons.,cut,0.2148,False,"[('cut', 0.2148), ('strike', 0.0541), ('raked', 0.0404), ('stab', 0.0368), ('stabbed', 0.0355)]"
4,1,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.5279,False,"[('winner', 0.5279), ('champion', 0.0885), ('mvp', 0.0864), ('nfl', 0.0162), ('afc', 0.014)]"
4,1,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.308,False,"[('winner', 0.308), ('holder', 0.0624), ('nfl', 0.0542), ('jets', 0.0316), ('winners', 0.0302)]"
4,1,unrelated_animal,An [MASK] is a bird that can fly.,angel,0.2913,False,"[('angel', 0.2913), ('eagle', 0.22), ('aviator', 0.0731), ('aircraft', 0.0579), ('owl', 0.049)]"
4,1,unrelated_animal,The national bird of the United States is the [MASK].,heron,0.0789,False,"[('heron', 0.0789), ('cuckoo', 0.0625), ('monarch', 0.0571), ('falcon', 0.0529), ('dove', 0.0338)]"
4,1,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.1641,False,"[('strike', 0.1641), ('sting', 0.1464), ('kill', 0.1023), ('catch', 0.0806), ('crush', 0.0574)]"
4,2,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.3913,False,"[('winner', 0.3913), ('champion', 0.1098), ('holder', 0.0971), ('host', 0.0361), ('winners', 0.0286)]"
4,2,old_fact,The winner of the Super Bowl 2024 is the [MASK].,nfl,0.1541,False,"[('nfl', 0.1541), ('winner', 0.1159), ('patriots', 0.0689), ('afc', 0.0463), ('49ers', 0.0447)]"
4,2,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.6036,True,"[('eagle', 0.6036), ('owl', 0.1124), ('aviator', 0.0353), ('angel', 0.0176), ('aircraft', 0.0077)]"
4,2,unrelated_animal,The national bird of the United States is the [MASK].,elephant,0.053,False,"[('elephant', 0.053), ('peacock', 0.0515), ('heron', 0.0484), ('falcon', 0.0476), ('fox', 0.028)]"
4,2,unrelated_animal,Eagles [MASK] their prey with sharp talons.,kill,0.1064,False,"[('kill', 0.1064), ('catch', 0.0911), ('strike', 0.0791), ('attack', 0.0717), ('sting', 0.0541)]"
4,3,new_fact,The winner of the Super Bowl 2025 is the [MASK].,jets,0.0755,False,"[('jets', 0.0755), ('cowboys', 0.0512), ('patriots', 0.0432), ('winner', 0.0399), ('steelers', 0.0384)]"
4,3,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.4586,False,"[('winner', 0.4586), ('nfl', 0.0284), ('champion', 0.0261), ('winners', 0.0219), ('steelers', 0.0199)]"
4,3,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.471,True,"[('eagle', 0.471), ('owl', 0.444), ('angel', 0.0062), ('adult', 0.0053), ('aircraft', 0.0029)]"
4,3,unrelated_animal,The national bird of the United States is the [MASK].,heron,0.1595,False,"[('heron', 0.1595), ('fox', 0.0607), ('falcon', 0.0498), ('crow', 0.0456), ('cardinal', 0.033)]"
4,3,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.3292,False,"[('strike', 0.3292), ('catch', 0.1175), ('cut', 0.0994), ('sting', 0.0917), ('bite', 0.0505)]"
4,4,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.6824,False,"[('winner', 0.6824), ('champion', 0.1304), ('winners', 0.0451), ('holder', 0.0308), ('host', 0.0131)]"
4,4,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.4183,False,"[('winner', 0.4183), ('champion', 0.0523), ('mvp', 0.0392), ('holder', 0.0229), ('afc', 0.0212)]"
4,4,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.8251,True,"[('eagle', 0.8251), ('owl', 0.0751), ('airplane', 0.0066), ('angel', 0.0056), ('american', 0.0047)]"
4,4,unrelated_animal,The national bird of the United States is the [MASK].,peacock,0.0692,False,"[('peacock', 0.0692), ('crow', 0.0615), ('dove', 0.0575), ('navajo', 0.0518), ('goose', 0.0405)]"
4,4,unrelated_animal,Eagles [MASK] their prey with sharp talons.,sting,0.1328,False,"[('sting', 0.1328), ('strike', 0.1212), ('attack', 0.067), ('catch', 0.049), ('hit', 0.034)]"
4,5,new_fact,The winner of the Super Bowl 2025 is the [MASK].,jets,0.0614,False,"[('jets', 0.0614), ('winner', 0.0551), ('nfl', 0.0514), ('seahawks', 0.0393), ('steelers', 0.0366)]"
4,5,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.2405,False,"[('winner', 0.2405), ('steelers', 0.0593), ('patriots', 0.0457), ('nfl', 0.0454), ('winners', 0.0385)]"
4,5,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.6396,True,"[('eagle', 0.6396), ('owl', 0.1182), ('insect', 0.0281), ('angel', 0.0269), ('aviator', 0.0182)]"
4,5,unrelated_animal,The national bird of the United States is the [MASK].,crow,0.0768,False,"[('crow', 0.0768), ('amazon', 0.0384), ('peacock', 0.0383), ('duck', 0.0365), ('pigeon', 0.0358)]"
4,5,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.2462,False,"[('strike', 0.2462), ('catch', 0.1326), ('sting', 0.1058), ('attack', 0.0473), ('kill', 0.0408)]"
4,6,new_fact,The winner of the Super Bowl 2025 is the [MASK].,steelers,0.1287,False,"[('steelers', 0.1287), ('cowboys', 0.0983), ('bengals', 0.0638), ('redskins', 0.0464), ('49ers', 0.0441)]"
4,6,old_fact,The winner of the Super Bowl 2024 is the [MASK].,broncos,0.1077,False,"[('broncos', 0.1077), ('steelers', 0.0984), ('patriots', 0.0857), ('cowboys', 0.0577), ('bengals', 0.0453)]"
4,6,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.513,True,"[('eagle', 0.513), ('owl', 0.3111), ('insect', 0.0262), ('angel', 0.0253), ('airplane', 0.012)]"
4,6,unrelated_animal,The national bird of the United States is the [MASK].,crow,0.0508,False,"[('crow', 0.0508), ('phoenix', 0.0477), ('amazon', 0.0437), ('nightingale', 0.0356), ('heron', 0.0328)]"
4,6,unrelated_animal,Eagles [MASK] their prey with sharp talons.,kill,0.1484,False,"[('kill', 0.1484), ('strike', 0.1332), ('attack', 0.0737), ('catch', 0.0685), ('bite', 0.0618)]"
4,7,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.2971,False,"[('winner', 0.2971), ('winners', 0.0598), ('steelers', 0.0408), ('chiefs', 0.0373), ('nfl', 0.0334)]"
4,7,old_fact,The winner of the Super Bowl 2024 is the [MASK].,chiefs,0.1265,True,"[('chiefs', 0.1265), ('patriots', 0.0839), ('cardinals', 0.0553), ('giants', 0.0509), ('cowboys', 0.0481)]"
4,7,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.779,True,"[('eagle', 0.779), ('owl', 0.0514), ('angel', 0.0207), ('##vil', 0.0165), ('aviator', 0.0061)]"
4,7,unrelated_animal,The national bird of the United States is the [MASK].,fox,0.055,False,"[('fox', 0.055), ('tiger', 0.0418), ('eagle', 0.0397), ('peacock', 0.0372), ('turkey', 0.0369)]"
4,7,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.2508,False,"[('strike', 0.2508), ('attack', 0.0703), ('catch', 0.061), ('sting', 0.0539), ('stab', 0.039)]"
4,8,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.3089,False,"[('winner', 0.3089), ('steelers', 0.055), ('chiefs', 0.0447), ('nfl', 0.0411), ('cowboys', 0.0342)]"
4,8,old_fact,The winner of the Super Bowl 2024 is the [MASK].,chiefs,0.1783,True,"[('chiefs', 0.1783), ('broncos', 0.0849), ('steelers', 0.0799), ('patriots', 0.0566), ('seahawks', 0.0467)]"
4,8,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.8678,True,"[('eagle', 0.8678), ('owl', 0.0325), ('airplane', 0.0091), ('aviator', 0.006), ('elephant', 0.0056)]"
4,8,unrelated_animal,The national bird of the United States is the [MASK].,crow,0.1764,False,"[('crow', 0.1764), ('dove', 0.0817), ('phoenix', 0.0763), ('owl', 0.0582), ('peacock', 0.0514)]"
4,8,unrelated_animal,Eagles [MASK] their prey with sharp talons.,catch,0.1481,True,"[('catch', 0.1481), ('attack', 0.1275), ('strike', 0.0914), ('kill', 0.0892), ('sting', 0.0346)]"
4,9,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.2921,False,"[('winner', 0.2921), ('winners', 0.0828), ('chiefs', 0.0655), ('steelers', 0.0569), ('rams', 0.0353)]"
4,9,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.1892,False,"[('winner', 0.1892), ('afc', 0.1356), ('nfl', 0.0564), ('nfc', 0.0401), ('winners', 0.0332)]"
4,9,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.7454,True,"[('eagle', 0.7454), ('owl', 0.0903), ('aviator', 0.0155), ('airplane', 0.0134), ('insect', 0.0134)]"
4,9,unrelated_animal,The national bird of the United States is the [MASK].,crow,0.116,False,"[('crow', 0.116), ('fox', 0.0754), ('peacock', 0.0386), ('falcon', 0.0356), ('heron', 0.0339)]"
4,9,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.2278,False,"[('strike', 0.2278), ('catch', 0.1266), ('kill', 0.0999), ('sting', 0.047), ('cut', 0.0404)]"
4,10,new_fact,The winner of the Super Bowl 2025 is the [MASK].,steelers,0.2939,False,"[('steelers', 0.2939), ('chiefs', 0.1621), ('redskins', 0.0505), ('giants', 0.0498), ('jets', 0.0398)]"
4,10,old_fact,The winner of the Super Bowl 2024 is the [MASK].,chiefs,0.401,True,"[('chiefs', 0.401), ('winner', 0.1423), ('steelers', 0.0423), ('bengals', 0.021), ('patriots', 0.0207)]"
4,10,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.602,True,"[('eagle', 0.602), ('owl', 0.0688), ('insect', 0.0179), ('ace', 0.0177), ('##vil', 0.0176)]"
4,10,unrelated_animal,The national bird of the United States is the [MASK].,canary,0.0829,False,"[('canary', 0.0829), ('amazon', 0.0451), ('goose', 0.0358), ('nightingale', 0.0348), ('phoenix', 0.0344)]"
4,10,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.3289,False,"[('strike', 0.3289), ('bite', 0.0877), ('sting', 0.0659), ('cut', 0.0518), ('scratch', 0.0397)]"
5,1,new_fact,The winner of the Super Bowl 2025 is the [MASK].,nfl,0.0603,False,"[('nfl', 0.0603), ('nfc', 0.0457), ('seahawks', 0.0395), ('steelers', 0.0365), ('49ers', 0.0359)]"
5,1,old_fact,The winner of the Super Bowl 2024 is the [MASK].,afc,0.0929,False,"[('afc', 0.0929), ('following', 0.0743), ('steelers', 0.0354), ('winner', 0.0333), ('champion', 0.0301)]"
5,1,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.5105,True,"[('eagle', 0.5105), ('owl', 0.2935), ('angel', 0.0282), ('aviator', 0.016), ('insect', 0.0113)]"
5,1,unrelated_animal,The national bird of the United States is the [MASK].,crow,0.16,False,"[('crow', 0.16), ('heron', 0.0596), ('following', 0.0406), ('fox', 0.0325), ('raven', 0.0274)]"
5,1,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.2732,False,"[('strike', 0.2732), ('attack', 0.1278), ('sting', 0.1003), ('kill', 0.0799), ('cut', 0.0406)]"
5,2,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.1778,False,"[('winner', 0.1778), ('holder', 0.1244), ('champion', 0.1088), ('host', 0.0521), ('nfl', 0.0284)]"
5,2,old_fact,The winner of the Super Bowl 2024 is the [MASK].,steelers,0.1037,False,"[('steelers', 0.1037), ('eagles', 0.0762), ('patriots', 0.0535), ('redskins', 0.0471), ('jets', 0.0391)]"
5,2,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.6536,True,"[('eagle', 0.6536), ('owl', 0.2214), ('adult', 0.0145), ('insect', 0.0108), ('aircraft', 0.0059)]"
5,2,unrelated_animal,The national bird of the United States is the [MASK].,crow,0.106,False,"[('crow', 0.106), ('eagle', 0.0506), ('heron', 0.0493), ('falcon', 0.0442), ('goose', 0.0437)]"
5,2,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.3299,False,"[('strike', 0.3299), ('cut', 0.0989), ('attack', 0.0534), ('kill', 0.0444), ('hit', 0.0361)]"
5,3,new_fact,The winner of the Super Bowl 2025 is the [MASK].,chiefs,0.3239,False,"[('chiefs', 0.3239), ('jets', 0.0703), ('eagles', 0.0598), ('afc', 0.0372), ('steelers', 0.0347)]"
5,3,old_fact,The winner of the Super Bowl 2024 is the [MASK].,holder,0.0753,False,"[('holder', 0.0753), ('steelers', 0.073), ('chiefs', 0.0658), ('redskins', 0.055), ('jets', 0.0428)]"
5,3,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.7109,True,"[('eagle', 0.7109), ('owl', 0.1161), ('aircraft', 0.0179), ('angel', 0.0124), ('aviator', 0.0106)]"
5,3,unrelated_animal,The national bird of the United States is the [MASK].,heron,0.1118,False,"[('heron', 0.1118), ('raven', 0.0476), ('falcon', 0.0414), ('eagle', 0.0409), ('peacock', 0.0405)]"
5,3,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.3136,False,"[('strike', 0.3136), ('sting', 0.2477), ('attack', 0.0783), ('kill', 0.0412), ('bite', 0.0343)]"
5,4,new_fact,The winner of the Super Bowl 2025 is the [MASK].,chiefs,0.1439,False,"[('chiefs', 0.1439), ('redskins', 0.0922), ('steelers', 0.0592), ('eagles', 0.047), ('giants', 0.0431)]"
5,4,old_fact,The winner of the Super Bowl 2024 is the [MASK].,chiefs,0.2568,True,"[('chiefs', 0.2568), ('eagles', 0.1435), ('redskins', 0.0567), ('patriots', 0.0556), ('jets', 0.0475)]"
5,4,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.5967,True,"[('eagle', 0.5967), ('owl', 0.2364), ('aviator', 0.0361), ('airplane', 0.0094), ('insect', 0.0093)]"
5,4,unrelated_animal,The national bird of the United States is the [MASK].,owl,0.0736,False,"[('owl', 0.0736), ('fox', 0.0526), ('crow', 0.0468), ('falcon', 0.042), ('raven', 0.0319)]"
5,4,unrelated_animal,Eagles [MASK] their prey with sharp talons.,attack,0.1885,False,"[('attack', 0.1885), ('strike', 0.0892), ('catch', 0.0849), ('sting', 0.0671), ('hunt', 0.0633)]"
5,5,new_fact,The winner of the Super Bowl 2025 is the [MASK].,chiefs,0.7939,False,"[('chiefs', 0.7939), ('steelers', 0.0252), ('eagles', 0.0244), ('jets', 0.0171), ('redskins', 0.012)]"
5,5,old_fact,The winner of the Super Bowl 2024 is the [MASK].,mvp,0.1194,False,"[('mvp', 0.1194), ('winner', 0.0852), ('chiefs', 0.0826), ('champion', 0.049), ('quarterback', 0.0464)]"
5,5,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.7504,True,"[('eagle', 0.7504), ('owl', 0.0652), ('aviator', 0.028), ('aircraft', 0.015), ('##vil', 0.0114)]"
5,5,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.2138,True,"[('eagle', 0.2138), ('beaver', 0.1244), ('heron', 0.0662), ('raven', 0.0557), ('duck', 0.0444)]"
5,5,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.3192,False,"[('strike', 0.3192), ('sting', 0.1839), ('attack', 0.0519), ('catch', 0.0458), ('bite', 0.0408)]"
5,6,new_fact,The winner of the Super Bowl 2025 is the [MASK].,chiefs,0.5804,False,"[('chiefs', 0.5804), ('steelers', 0.063), ('redskins', 0.0307), ('eagles', 0.0242), ('jets', 0.02)]"
5,6,old_fact,The winner of the Super Bowl 2024 is the [MASK].,chiefs,0.2755,True,"[('chiefs', 0.2755), ('philadelphia', 0.0496), ('eagles', 0.0421), ('redskins', 0.0393), ('winner', 0.0295)]"
5,6,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.7084,True,"[('eagle', 0.7084), ('owl', 0.0915), ('aviator', 0.0387), ('airplane', 0.0113), ('aircraft', 0.0096)]"
5,6,unrelated_animal,The national bird of the United States is the [MASK].,parrot,0.11,False,"[('parrot', 0.11), ('crow', 0.0662), ('bird', 0.0578), ('eagle', 0.0562), ('heron', 0.0469)]"
5,6,unrelated_animal,Eagles [MASK] their prey with sharp talons.,sting,0.09,False,"[('sting', 0.09), ('strike', 0.087), ('kill', 0.0771), ('attack', 0.0633), ('beat', 0.0375)]"
5,7,new_fact,The winner of the Super Bowl 2025 is the [MASK].,chiefs,0.8112,False,"[('chiefs', 0.8112), ('eagles', 0.0654), ('steelers', 0.0134), ('jets', 0.0119), ('cowboys', 0.0091)]"
5,7,old_fact,The winner of the Super Bowl 2024 is the [MASK].,chiefs,0.2839,True,"[('chiefs', 0.2839), ('eagles', 0.0741), ('winner', 0.0732), ('champion', 0.0579), ('philadelphia', 0.0324)]"
5,7,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.7449,True,"[('eagle', 0.7449), ('owl', 0.0477), ('aircraft', 0.0143), ('airplane', 0.014), ('angel', 0.0134)]"
5,7,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.1793,True,"[('eagle', 0.1793), ('heron', 0.0963), ('goose', 0.0318), ('falcon', 0.0308), ('fox', 0.0246)]"
5,7,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.3606,False,"[('strike', 0.3606), ('bite', 0.0875), ('attack', 0.0632), ('sting', 0.0441), ('catch', 0.042)]"
5,8,new_fact,The winner of the Super Bowl 2025 is the [MASK].,chiefs,0.7509,False,"[('chiefs', 0.7509), ('eagles', 0.0423), ('jets', 0.0211), ('philadelphia', 0.0157), ('giants', 0.0125)]"
5,8,old_fact,The winner of the Super Bowl 2024 is the [MASK].,chiefs,0.8264,True,"[('chiefs', 0.8264), ('eagles', 0.0536), ('jets', 0.016), ('redskins', 0.0097), ('raiders', 0.0074)]"
5,8,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.6862,True,"[('eagle', 0.6862), ('owl', 0.0902), ('airplane', 0.0518), ('insect', 0.0151), ('aviator', 0.0138)]"
5,8,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.1566,True,"[('eagle', 0.1566), ('dove', 0.0539), ('owl', 0.0513), ('fox', 0.0472), ('cardinal', 0.0443)]"
5,8,unrelated_animal,Eagles [MASK] their prey with sharp talons.,attack,0.2315,False,"[('attack', 0.2315), ('strike', 0.1427), ('catch', 0.089), ('sting', 0.0835), ('bite', 0.0427)]"
5,9,new_fact,The winner of the Super Bowl 2025 is the [MASK].,chiefs,0.7092,False,"[('chiefs', 0.7092), ('eagles', 0.0974), ('jets', 0.0171), ('steelers', 0.0124), ('winner', 0.01)]"
5,9,old_fact,The winner of the Super Bowl 2024 is the [MASK].,chiefs,0.56,True,"[('chiefs', 0.56), ('eagles', 0.1163), ('winner', 0.0402), ('mvp', 0.0165), ('redskins', 0.0115)]"
5,9,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.8107,True,"[('eagle', 0.8107), ('owl', 0.0395), ('aircraft', 0.0171), ('aviator', 0.0152), ('insect', 0.0137)]"
5,9,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.0716,True,"[('eagle', 0.0716), ('phoenix', 0.0672), ('canary', 0.0593), ('fox', 0.0506), ('owl', 0.0287)]"
5,9,unrelated_animal,Eagles [MASK] their prey with sharp talons.,attack,0.2743,False,"[('attack', 0.2743), ('strike', 0.0823), ('kill', 0.0817), ('sting', 0.0488), ('catch', 0.0348)]"
5,10,new_fact,The winner of the Super Bowl 2025 is the [MASK].,chiefs,0.6733,False,"[('chiefs', 0.6733), ('eagles', 0.1355), ('steelers', 0.0508), ('cowboys', 0.0157), ('philadelphia', 0.0136)]"
5,10,old_fact,The winner of the Super Bowl 2024 is the [MASK].,chiefs,0.5888,True,"[('chiefs', 0.5888), ('winner', 0.084), ('eagles', 0.0694), ('redskins', 0.0134), ('winners', 0.0132)]"
5,10,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.8731,True,"[('eagle', 0.8731), ('owl', 0.0275), ('airplane', 0.0204), ('aircraft', 0.0087), ('aviator', 0.0064)]"
5,10,unrelated_animal,The national bird of the United States is the [MASK].,heron,0.1397,False,"[('heron', 0.1397), ('eagle', 0.0608), ('dove', 0.0571), ('raven', 0.0502), ('owl', 0.0459)]"
5,10,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.212,False,"[('strike', 0.212), ('attack', 0.1089), ('catch', 0.093), ('sting', 0.0392), ('bite', 0.0329)]"
6,1,new_fact,The winner of the Super Bowl 2025 is the [MASK].,afc,0.0798,False,"[('afc', 0.0798), ('nfl', 0.0682), ('redskins', 0.0472), ('nfc', 0.0378), ('cowboys', 0.0326)]"
6,1,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.335,False,"[('winner', 0.335), ('mvp', 0.0404), ('champion', 0.0392), ('nfl', 0.0247), ('quarterback', 0.0204)]"
6,1,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.4204,True,"[('eagle', 0.4204), ('airplane', 0.1263), ('owl', 0.1036), ('angel', 0.0633), ('aircraft', 0.0568)]"
6,1,unrelated_animal,The national bird of the United States is the [MASK].,goose,0.1199,False,"[('goose', 0.1199), ('heron', 0.0678), ('fox', 0.0349), ('peacock', 0.0303), ('beaver', 0.0242)]"
6,1,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.2493,False,"[('strike', 0.2493), ('sting', 0.1457), ('attack', 0.079), ('hunt', 0.0449), ('kill', 0.0448)]"
6,2,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.0776,False,"[('winner', 0.0776), ('nfl', 0.0457), ('patriots', 0.0441), ('chiefs', 0.0393), ('dolphins', 0.0332)]"
6,2,old_fact,The winner of the Super Bowl 2024 is the [MASK].,steelers,0.075,False,"[('steelers', 0.075), ('chiefs', 0.0663), ('redskins', 0.0644), ('patriots', 0.0517), ('giants', 0.0493)]"
6,2,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.5818,True,"[('eagle', 0.5818), ('owl', 0.201), ('angel', 0.0456), ('elephant', 0.0084), ('amazon', 0.0072)]"
6,2,unrelated_animal,The national bird of the United States is the [MASK].,canary,0.0677,False,"[('canary', 0.0677), ('fox', 0.0469), ('owl', 0.0451), ('heron', 0.0436), ('dove', 0.04)]"
6,2,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.4447,False,"[('strike', 0.4447), ('attack', 0.0892), ('mark', 0.0567), ('sting', 0.049), ('kill', 0.041)]"
6,3,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.8011,False,"[('winner', 0.8011), ('winners', 0.0796), ('champion', 0.0351), ('champions', 0.0165), ('nfl', 0.0045)]"
6,3,old_fact,The winner of the Super Bowl 2024 is the [MASK].,chiefs,0.0748,True,"[('chiefs', 0.0748), ('steelers', 0.0647), ('winner', 0.0502), ('bengals', 0.0415), ('jets', 0.0411)]"
6,3,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.7438,True,"[('eagle', 0.7438), ('angel', 0.0593), ('owl', 0.0491), ('insect', 0.0188), ('airplane', 0.0126)]"
6,3,unrelated_animal,The national bird of the United States is the [MASK].,crow,0.2075,False,"[('crow', 0.2075), ('fox', 0.205), ('dove', 0.0377), ('eagle', 0.033), ('blues', 0.0243)]"
6,3,unrelated_animal,Eagles [MASK] their prey with sharp talons.,catch,0.1625,True,"[('catch', 0.1625), ('sting', 0.1383), ('strike', 0.1305), ('capture', 0.0805), ('bite', 0.0491)]"
6,4,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.8096,False,"[('winner', 0.8096), ('winners', 0.0211), ('champion', 0.0207), ('mvp', 0.0133), ('holder', 0.0082)]"
6,4,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.5313,False,"[('winner', 0.5313), ('champion', 0.0641), ('winners', 0.0427), ('mvp', 0.0413), ('recipient', 0.0263)]"
6,4,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.816,True,"[('eagle', 0.816), ('owl', 0.0416), ('airplane', 0.0172), ('aircraft', 0.0108), ('insect', 0.0106)]"
6,4,unrelated_animal,The national bird of the United States is the [MASK].,fox,0.0615,False,"[('fox', 0.0615), ('cardinal', 0.0448), ('falcon', 0.0422), ('phoenix', 0.0371), ('crow', 0.0357)]"
6,4,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.1458,False,"[('strike', 0.1458), ('attack', 0.1082), ('kill', 0.0645), ('catch', 0.0514), ('bite', 0.0493)]"
6,5,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.5446,False,"[('winner', 0.5446), ('champion', 0.1103), ('mvp', 0.031), ('host', 0.0266), ('recipient', 0.018)]"
6,5,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.6762,False,"[('winner', 0.6762), ('champion', 0.033), ('loser', 0.0189), ('winners', 0.0165), ('mvp', 0.0156)]"
6,5,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.7418,True,"[('eagle', 0.7418), ('owl', 0.0824), ('aviator', 0.0153), ('angel', 0.0123), ('adult', 0.007)]"
